tipo_cruzamento,cidade,radar_leman_id,radar_leman_area_m2,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_area_m2,diferenca_area_pct,divisoes_compativeis,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,diferenca_relevante_pct
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.393433,6.584084",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/2362-appartement-a-evian-les-bains-vue-lac,,,True,"31 Route Des Certes, 74500 Évian-les-Bains",41.0,678.0,3.0,41.0,,3.0,0.0,,habitavel,0.0
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.399867,6.58438",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/2452-studio-de-35m-avec-vue-lac-a-evian-les-bains,,,True,"14 Avenue Marc Francina, 74500 Évian-les-Bains",35.0,385.0,1.0,35.0,,1.0,0.0,,habitavel,0.0
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.376931,6.489449",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2240-thonon-les-bains-votre-ecrin-de-verdure-au-coeur-du-pillon,,,True,"48 Avenue Jules Ferry, 74200 Thonon-les-Bains",81.0,1687.0,4.0,80.99,,4.0,0.01,,habitavel,0.01
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.367849,6.469731",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-t3-avec-garage-+86909438,,,True,"6 Chemin de Bachex, 74200 Thonon-les-Bains",69.0,886.0,3.0,68.98,,3.0,0.03,,habitavel,0.03
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.378451,6.488019",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2364-exclusivite-appartement-de-type-3-au-port-de-thonon,,,True,"7 Avenue de Concise, 74200 Thonon-les-Bains",45.0,347.0,3.0,44.98,,3.0,0.04,,habitavel,0.04
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.378363,6.484214",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-neuf+86974022,,,,"11 Avenue du Léman, 74200 Thonon-les-Bains",110.0,970.0,4.0,109.93,,,0.06,,habitavel,0.06
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363224,6.447222",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2411-thonon-ouest-un-cadre-de-vie-recherche,,,True,"40 Rue du Lac, 74200 Thonon-les-Bains",31.0,1699.0,1.0,31.02,,1.0,0.06,,habitavel,0.06
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.374443,6.491121",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2467-bel-appartement-de-type-3-a-proximite-immediate-du-centre-ville,,,True,"30 Avenue des Romains, 74200 Thonon-les-Bains",67.0,500.0,3.0,67.05,,3.0,0.07,,habitavel,0.07
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.381781,6.499454",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+proche-gare-centre-ville+83436628,,,,"12 Avenue de Thuyset, 74200 Thonon-les-Bains",154.0,2016.0,5.0,154.13,,,0.08,,habitavel,0.08
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.381836,6.491679",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10682-rez-jardin-17-54m-au-calme-t2-52m/,,,,"13 Impasse de la Combe, 74200 Thonon-les-Bains",52.0,600.0,2.0,52.04,,,0.08,,habitavel,0.08
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371338,6.47959",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-thonon-les-bains-concise+87257451,,,True,"4 Impasse du Manège, 74200 Thonon-les-Bains",86.0,233.0,4.0,85.92,,4.0,0.09,,habitavel,0.09
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400636,6.594656",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/1933-appartement-3-pieces-a-evian-les-bains-avec-balcons-et-garage,,,True,"8 Avenue Jean Leger, 74500 Évian-les-Bains",78.0,212.0,3.0,78.09,,3.0,0.12,,habitavel,0.12
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370179,6.49955",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2456-spacieux-appartement-de-type-3-avec-garage-proche-centre-ville,,,True,"31 Chemin des Tissottes, 74200 Thonon-les-Bains",76.0,1403.0,3.0,76.12,,3.0,0.16,,habitavel,0.16
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.367494,6.470703",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+thonon-les-bains-t4-avec-loggia-et-vue-montagnes+86973545,,,True,"33 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",92.0,514.0,4.0,91.83,,4.0,0.18,,habitavel,0.18
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,,,,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,48.91,,,0.18,,habitavel,0.18
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.372003,6.476759",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,,,,"2 Rue de l’Annexion, 74200 Thonon-les-Bains",72.0,814.0,3.0,71.85,,,0.21,,habitavel,0.21
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371479,6.481456",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2365-appartement-de-type-2-renove-avec-gout,,,True,"5 Rue des Granges, 74200 Thonon-les-Bains",56.0,1373.0,2.0,55.88,,2.0,0.21,,habitavel,0.21
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,,,True,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,83.8,,4.0,0.24,,habitavel,0.24
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400105,6.599412",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/4-studio/9473-dernier-etage-vue-lac-studio-avec-beaucoup-de-charme/,,,,"8 Avenue Des Grottes, 74500 Évian-les-Bains",44.0,702.0,2.0,43.88,,,0.27,,habitavel,0.27
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.361857,6.456424",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+studio-avec-jardin-thonon-les-bains+86448556,,,,"10 Chemin des Mésanges, 74200 Thonon-les-Bains",31.0,462.0,2.0,30.91,,,0.29,,habitavel,0.29
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365944,6.461094",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,,,,"22 Avenue du Vernay, 74200 Thonon-les-Bains",51.0,568.0,3.0,51.15,,,0.29,,habitavel,0.29
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363524,6.462907",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+local-hyper-centre-thonon+84937413,,,,"84 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",134.0,844.0,4.0,133.55,,,0.34,,habitavel,0.34
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371149,6.483535",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/10465-a-vendre-au-centre-ville-de-thonon-les-bains-grand-appartement-avec-balcon/,,,,"6 Rue du Chablais, 74200 Thonon-les-Bains",101.0,401.0,4.0,100.65,,,0.35,,habitavel,0.35
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363849,6.464401",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+87286557,,,,"4 Avenue de la Grangette, 74200 Thonon-les-Bains",61.0,478.0,3.0,61.22,,,0.36,,habitavel,0.36
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.402375,6.608976",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+t3-evian-face-embarcadere+86708984,,,,"43 Avenue De Grande - Rive - Rd 1005, 74500 Évian-les-Bains",76.0,513.0,4.0,76.28,,,0.37,,habitavel,0.37
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363873,6.466296",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,,,True,"12 Chemin des Voirons, 74200 Thonon-les-Bains",87.0,495.0,4.0,87.33,,4.0,0.38,,habitavel,0.38
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371095,6.482071",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2341-exclusivite-thonon-ouest-secteur-corzent,,,True,"1 Avenue Jules Ferry, 74200 Thonon-les-Bains",138.0,30.0,5.0,137.45,,5.0,0.4,,habitavel,0.4
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363128,6.475821",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10517-a-thonon-les-bains-grand-appartement-a-acheter-avec-balcon/,,,,"4 Impasse de la Faucille, 74200 Thonon-les-Bains",48.0,827.0,3.0,47.8,,,0.42,,habitavel,0.42
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370123,6.494164",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2339-t2-avec-double-vue-lac-balcons-cave-et-ascenseur,,,True,"6 Avenue de la Dranse, 74200 Thonon-les-Bains",60.0,998.0,2.0,59.73,,2.0,0.45,,habitavel,0.45
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366354,6.490098",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2317-a-decouvrir-appartement-t2-avec-fort-potentiel-a-rafraichir-selon-vos-envies,,,True,"36 Avenue de l’Ermitage, 74200 Thonon-les-Bains",45.0,8402.0,2.0,44.78,,2.0,0.49,,habitavel,0.49
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,,,True,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,83.55,,4.0,0.54,,habitavel,0.54
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373742,6.494238",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/16436700333/,,,True,"5 Avenue du Châtelard, 74200 Thonon-les-Bains",71.0,595.0,3.0,70.6,,3.0,0.56,,habitavel,0.56
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.399998,6.587567",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/68-appartement-t3-centre-ville-d-evian-les-bains,,,True,"40 Avenue Commandant Madelaine, 74500 Évian-les-Bains",60.0,78.0,3.0,59.64,,3.0,0.6,,habitavel,0.6
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364345,6.477834",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t2-thonon-les-bains+86380593,,,True,"2 Rue des Charmilles, 74200 Thonon-les-Bains",40.0,460.0,2.0,40.25,,2.0,0.62,,habitavel,0.62
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.37065,6.489544",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/806-t3-a-fort-potentiel-thonon-les-bains-parking-et-cave-thonon-ouest/,,,True,"36 Avenue des Vallées, 74200 Thonon-les-Bains",64.0,733.0,3.0,63.6,,3.0,0.62,,habitavel,0.62
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364,6.476048",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-t3-thonon-les-bains+87186571,,,True,"1 Impasse de la Dôle, 74200 Thonon-les-Bains",55.0,414.0,3.0,55.35,,3.0,0.63,,habitavel,0.63
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-rez-de-jardin-avec-garage+87300076,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,65.42,,3.0,0.64,,habitavel,0.64
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.362956,6.464657",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t3-a-thonon-les-bains+87100377,,,,"2 Chemin de Morcy, 74200 Thonon-les-Bains",66.0,866.0,3.0,66.44,,,0.66,,habitavel,0.66
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.363926,6.475808",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/15698583939/,,,True,"6 Impasse de la Dôle, 74200 Thonon-les-Bains",58.0,408.0,3.0,58.39,,3.0,0.67,,habitavel,0.67
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365132,6.477048",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t2/853-thonon-les-bains-a-vendre-appartement-en-plateau-brut-a-amenager-parking-et-cave-thonon-ouest/,,,True,"2 Impasse du Jura, 74200 Thonon-les-Bains",44.0,795.0,2.0,44.3,,2.0,0.68,,habitavel,0.68
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365222,6.46295",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,,,,"13 Avenue du Vernay, 74200 Thonon-les-Bains",70.0,1500.0,2.0,69.52,,,0.69,,habitavel,0.69
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.374443,6.491121",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-3-pieces-moderne-a-thonon-les-bains+87095945,,,True,"30 Avenue des Romains, 74200 Thonon-les-Bains",67.0,500.0,3.0,66.53,,3.0,0.7,,habitavel,0.7
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400477,6.58958",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/2-appartement/t3/11190-proche-lac-et-centre-ville-pour-ce-t3/,,,,"55 Rue Nationale, 74500 Évian-les-Bains",67.0,72.0,3.0,67.5,,,0.74,,habitavel,0.74
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373388,6.479797",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-grand-t4-de-114m-garage-et-parking+86690288,,,True,"3 Place du Château, 74200 Thonon-les-Bains",115.0,4344.0,4.0,114.0,,4.0,0.87,,habitavel,0.87
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365132,6.477048",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,,,True,"2 Impasse du Jura, 74200 Thonon-les-Bains",44.0,795.0,2.0,43.6,,2.0,0.91,,habitavel,0.91
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371822,6.479995",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t5/885-thonon-les-bains-t4-neuf-de-110-m2-au-dernier-etage/,,,True,"6 Rue Saint-Sébastien, 74200 Thonon-les-Bains",109.0,1461.0,5.0,110.0,,5.0,0.91,,habitavel,0.91
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.368524,6.473704",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,,,,"2 Rue Fernand David, 74200 Thonon-les-Bains",42.0,760.0,2.0,42.39,,,0.92,,habitavel,0.92
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371149,6.483535",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52789637,,,True,"6 Rue du Chablais, 74200 Thonon-les-Bains",101.0,401.0,4.0,100.0,,4.0,0.99,,habitavel,0.99
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397699,6.582897",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,,,True,"40 Boulevard De La Detanche, 74500 Évian-les-Bains",90.0,866.0,4.0,89.0,,4.0,1.11,,habitavel,1.11
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400473,6.591266",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-avec-jardin-a-neuvecelle/,,,,"2 Place Du Docteur Jean Bernex, 74500 Évian-les-Bains",85.0,76.0,4.0,84.0,,,1.18,,habitavel,1.18
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400636,6.594656",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/a-vendre-a-evian-les-bains-t3-recent-2023-avec-grand-jardin-garage-ref-39584236,,,True,"8 Avenue Jean Leger, 74500 Évian-les-Bains",78.0,212.0,3.0,77.0,,3.0,1.28,,habitavel,1.28
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.382589,6.502791",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+allinges+appartements-neuf-t3a-allinges+86722348,,,True,"1 Avenue de Ripaille, 74200 Thonon-les-Bains",62.0,416.0,4.0,62.85,,4.0,1.35,,habitavel,1.35
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366345,6.503156",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+special-investissement-t4-thonon-centre-ville+86649876,,,True,"17 Chemin du Pré des Moines, 74200 Thonon-les-Bains",73.0,3060.0,4.0,72.0,,4.0,1.37,,habitavel,1.37
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366816,6.469291",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t5/804-a-vendre-grand-duplex-thonon-les-bains/,,,True,"49 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",120.0,718.0,5.0,121.68,,5.0,1.38,,habitavel,1.38
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.374855,6.479214",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,,,,"10 Rue de Naples, 74200 Thonon-les-Bains",27.0,44.0,1.0,27.39,,,1.42,,habitavel,1.42
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373719,6.480403",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t6/881-thonon-les-bains-appartement-t6-de-120m2-en-duplex-hyper-centre-ville-avec-garage-et-parking/,,,True,"1 Rue des Ursules, 74200 Thonon-les-Bains",128.0,1383.0,6.0,130.0,,6.0,1.54,,habitavel,1.54
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.392872,6.590218",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+spacieux-t2-evian+86760575,,,,"19 Avenue Des Tours, 74500 Évian-les-Bains",128.0,1995.0,6.0,126.0,,,1.56,,habitavel,1.56
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370123,6.494164",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-22694427,,,True,"6 Avenue de la Dranse, 74200 Thonon-les-Bains",60.0,998.0,2.0,59.0,,2.0,1.67,,habitavel,1.67
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373257,6.484752",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t1/805-a-vendre-appartement-brut-a-amenager-thonon-les-bains-parking-et-cave-thonon-ouest/,,,True,"21 Avenue Jules Ferry, 74200 Thonon-les-Bains",50.0,625.0,1.0,49.0,,1.0,2.0,,habitavel,2.0
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.369134,6.475172",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52439660,,,True,"1 Avenue de la Versoie, 74200 Thonon-les-Bains",47.0,991.0,3.0,46.0,,3.0,2.13,,habitavel,2.13
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.399659,6.596651",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/2112-appartement-3-pieces-au-centre-ville-d-evian-les-bains,,,True,"66 Boulevard Jean Jaures, 74500 Évian-les-Bains",57.0,249.0,3.0,55.77,,3.0,2.16,,habitavel,2.16
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371157,6.479909",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+t4-neuf-dernier-etage-thonon-les-bains+87034948,,,,"12 Rue des Arts, 74200 Thonon-les-Bains",127.0,150.0,4.0,124.11,,,2.28,,habitavel,2.28
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.389856,6.586236",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/3505095102/,,,True,"2 Chemin Du Maure, 74500 Évian-les-Bains",92.0,834.0,4.0,92.0,,4.0,0.0,,habitavel,0.0
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.381631,6.482604",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/14470736025/,,,,"27 Quai de Ripaille, 74200 Thonon-les-Bains",,1000.0,,,1000.0,7.0,,0.0,terreno,0.0
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365086,6.461897",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/15664262586/,,,True,"15 Avenue du Vernay, 74200 Thonon-les-Bains",143.0,709.0,6.0,143.0,,6.0,0.0,,habitavel,0.0
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366029,6.502109",Dupraz Immobilier Thonon,https://www.dupraz-immobilier.com/ville_bien/fiches/4-40-26_59086856/grande-maison-familiale-a-concise-terrain-1100m2.html,,,,"3 Chemin du Pré des Moines, 74200 Thonon-les-Bains",120.0,1100.0,6.0,,1100.0,,,0.0,terreno,0.0
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366062,6.461779",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,,,,"35 Chemin de Mireille, 74200 Thonon-les-Bains",100.0,1188.0,4.0,100.0,,,0.0,,habitavel,0.0
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.365341,6.454707",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-7-pieces-52813436,,,True,"2 Chemin des Esserts, 74200 Thonon-les-Bains",148.0,1084.0,7.0,160.0,1085.0,7.0,7.5,0.09,terreno,0.09
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371594,6.476116",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,,,,"4 Allée de la Roseraie, 74200 Thonon-les-Bains",118.0,670.0,5.0,117.79,,,0.18,,habitavel,0.18
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.390547,6.572381",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/16811804985/,,,True,"13 Boulevard De Publier, 74500 Évian-les-Bains",107.0,241.0,5.0,106.74,,5.0,0.24,,habitavel,0.24
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.385452,6.580878",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,,,,"54 Route De La Corniche - Rd 21, 74500 Évian-les-Bains",102.0,1898.0,6.0,101.74,,,0.25,,habitavel,0.25
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.368837,6.467753",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,,,True,"17 Boulevard Bel Air, 74200 Thonon-les-Bains",120.0,744.0,5.0,109.0,746.0,5.0,9.17,0.27,terreno,0.27
